itemid,hasbird,base,name,Frequence max
4378f39e-5417-449b-b555,avec oiseau,apprentissage,4378f39e-5417-449b-b555,7917.419363567486
b1424761-6532-46a1-94d3,avec oiseau,apprentissage,b1424761-6532-46a1-94d3,4997.335805513802
2c5c229e-2fb3-4005-b47d,sans oiseau,apprentissage,2c5c229e-2fb3-4005-b47d,176.4474415159558
185af2a6-d66c-4048-aa19,avec oiseau,apprentissage,185af2a6-d66c-4048-aa19,4065.6251412863617
64851676-30d5-4646-ad41,sans oiseau,apprentissage,64851676-30d5-4646-ad41,267.8496035075374
97af43f8-c536-4f2e-a3d2,avec oiseau,apprentissage,97af43f8-c536-4f2e-a3d2,4384.458307396681
c1f6f4d1-e563-4940-9931,sans oiseau,apprentissage,c1f6f4d1-e563-4940-9931,1896.932842636381
d47cb0ef-772b-468a-8f7f,avec oiseau,apprentissage,d47cb0ef-772b-468a-8f7f,4534.47500248664
1ec85535-b86e-440b-903a,avec oiseau,apprentissage,1ec85535-b86e-440b-903a,605.4332260841982
2ed90d2c-765b-46ac-a581,avec oiseau,apprentissage,2ed90d2c-765b-46ac-a581,8472.919429483884
a7f6b46e-be3f-4d08-8129,avec oiseau,apprentissage,a7f6b46e-be3f-4d08-8129,255.71531029256542
3a15d242-52a6-4f58-aed2,avec oiseau,apprentissage,3a15d242-52a6-4f58-aed2,3180.047694753577
098d1abc-5293-4eae-a946,avec oiseau,apprentissage,098d1abc-5293-4eae-a946,6776.803837722266
938af117-c494-4521-bde9,avec oiseau,apprentissage,938af117-c494-4521-bde9,8965.76914034596
8ae93850-1f75-4f94-a5ff,avec oiseau,apprentissage,8ae93850-1f75-4f94-a5ff,9014.685783106444
e3f92fb0-debb-47d2-88eb,avec oiseau,apprentissage,e3f92fb0-debb-47d2-88eb,8291.454774800843
f63d77e4-20ec-4cdd-8504,avec oiseau,apprentissage,f63d77e4-20ec-4cdd-8504,9106.213562303361
28b198cc-a1d9-4e2c-8eec,avec oiseau,apprentissage,28b198cc-a1d9-4e2c-8eec,2709.030690952394
f3001213-fc29-4e36-bc8c,avec oiseau,apprentissage,f3001213-fc29-4e36-bc8c,4796.16560117912
8a11f376-b0b1-4d37-872a,avec oiseau,apprentissage,8a11f376-b0b1-4d37-872a,1450.545346288127
c5a29f65-7f1f-46f2-816c,avec oiseau,apprentissage,c5a29f65-7f1f-46f2-816c,472.8395897047281
5df8b1c3-7e3f-4753-987d,avec oiseau,apprentissage,5df8b1c3-7e3f-4753-987d,8582.7248369374
cd77188e-72fa-4b9b-86c3,avec oiseau,apprentissage,cd77188e-72fa-4b9b-86c3,7970.554900983369
d892044f-c251-4a7c-a272,avec oiseau,apprentissage,d892044f-c251-4a7c-a272,8552.7155682067
7f93fc49-71e4-4384-98e8,avec oiseau,apprentissage,7f93fc49-71e4-4384-98e8,2845.743573316249
747af2b2-ce1d-4d9e-8051,avec oiseau,apprentissage,747af2b2-ce1d-4d9e-8051,6007.721759210107
8b862ed4-7d93-4688-9e26,avec oiseau,apprentissage,8b862ed4-7d93-4688-9e26,4148.371707720076
cc981467-cc3d-46c0-bbf8,avec oiseau,apprentissage,cc981467-cc3d-46c0-bbf8,5083.975413912525
f0d938ba-3b91-4758-8fef,avec oiseau,apprentissage,f0d938ba-3b91-4758-8fef,7621.828060299331
acc1016c-62fb-493e-ba1e,avec oiseau,apprentissage,acc1016c-62fb-493e-ba1e,8404.20603846606
b21a2974-1102-485f-bc3e,sans oiseau,apprentissage,b21a2974-1102-485f-bc3e,3023.0497960955236
d509daa6-afad-4d98-baee,sans oiseau,apprentissage,d509daa6-afad-4d98-baee,9125.77424926079
cd454fcb-4852-47d1-afc2,sans oiseau,apprentissage,cd454fcb-4852-47d1-afc2,1640.035573480763
9b52588b-f892-46bf-9ce9,sans oiseau,apprentissage,9b52588b-f892-46bf-9ce9,3548.0459919042814
3eb45780-b64f-497e-8644,avec oiseau,apprentissage,3eb45780-b64f-497e-8644,3129.71986870541
e60a578f-8d12-4351-8a06,avec oiseau,apprentissage,e60a578f-8d12-4351-8a06,1935.5249183190372
c0a49a05-9f72-4811-bf74,avec oiseau,apprentissage,c0a49a05-9f72-4811-bf74,4120.654935754266
268bb165-521c-4200-9652,avec oiseau,apprentissage,268bb165-521c-4200-9652,7353.718728259985
dab6af34-58e6-4e91-a20f,sans oiseau,apprentissage,dab6af34-58e6-4e91-a20f,10335.433976562288
051e4a9b-28bf-4835-9478,avec oiseau,apprentissage,051e4a9b-28bf-4835-9478,6260.945642749238
8e1ce207-a03c-4565-9bac,avec oiseau,apprentissage,8e1ce207-a03c-4565-9bac,4278.7012280781255
9073c574-602c-4e1a-b3af,avec oiseau,apprentissage,9073c574-602c-4e1a-b3af,3472.69547213727
35005312-bd18-475c-82e4,sans oiseau,apprentissage,35005312-bd18-475c-82e4,7420.71145422293
3ad0f266-412c-4265-bcf7,avec oiseau,apprentissage,3ad0f266-412c-4265-bcf7,1777.4750331538066
c9d2a28b-ac2e-4ce4-92e5,avec oiseau,apprentissage,c9d2a28b-ac2e-4ce4-92e5,4804.144116214181
b9a24561-0bf6-4a30-849b,avec oiseau,apprentissage,b9a24561-0bf6-4a30-849b,1169.504831457661
50ecf782-786b-4b39-83cc,avec oiseau,apprentissage,50ecf782-786b-4b39-83cc,9115.838047037809
13312a65-b408-4f42-a7bd,avec oiseau,apprentissage,13312a65-b408-4f42-a7bd,2823.5542694616706
695f88a2-f350-4bf0-be91,avec oiseau,apprentissage,695f88a2-f350-4bf0-be91,8187.5081380934125
481099a6-a034-4143-9d9f,avec oiseau,apprentissage,481099a6-a034-4143-9d9f,469.85574711088253
9bb2dfac-9c3c-41da-8cf9,avec oiseau,apprentissage,9bb2dfac-9c3c-41da-8cf9,8474.411350780805
6f927d33-2048-426f-9297,avec oiseau,apprentissage,6f927d33-2048-426f-9297,9017.237870692437
5edfa2fe-c54f-4728-ab97,avec oiseau,apprentissage,5edfa2fe-c54f-4728-ab97,5593.487560610867
a5a4cdd5-d76d-4fc5-acca,avec oiseau,apprentissage,a5a4cdd5-d76d-4fc5-acca,3537.2572683879366
47d26a56-f27d-451f-a48e,avec oiseau,apprentissage,47d26a56-f27d-451f-a48e,7711.879125954233
3a9561fa-1f0c-4779-8c1f,avec oiseau,apprentissage,3a9561fa-1f0c-4779-8c1f,5333.20455552441
194829dd-f9ce-4241-9fa8,avec oiseau,apprentissage,194829dd-f9ce-4241-9fa8,2556.5834373512694
1581babc-626d-4688-a015,sans oiseau,apprentissage,1581babc-626d-4688-a015,1661.900863352188
a178bd66-21b1-4d91-85dd,avec oiseau,apprentissage,a178bd66-21b1-4d91-85dd,8328.226726173905
9b2bca77-708e-484f-b323,sans oiseau,apprentissage,9b2bca77-708e-484f-b323,3035.5112531761174
084cc3da-9aab-43fd-8d3f,avec oiseau,apprentissage,084cc3da-9aab-43fd-8d3f,3439.561537557306
a9877d01-593d-48f5-9029,avec oiseau,apprentissage,a9877d01-593d-48f5-9029,1119.040434111884
5a2065a0-735a-4d30-92b8,avec oiseau,apprentissage,5a2065a0-735a-4d30-92b8,185.43472013936906
ee6f712c-cec2-4895-826b,avec oiseau,apprentissage,ee6f712c-cec2-4895-826b,4940.990619477047
3693f9f6-f6d5-4b83-b316,avec oiseau,apprentissage,3693f9f6-f6d5-4b83-b316,6678.026023940588
9ef02180-077f-4cd6-a1ad,avec oiseau,apprentissage,9ef02180-077f-4cd6-a1ad,8016.278363320523
b2a9cdc8-135a-46b5-b856,avec oiseau,apprentissage,b2a9cdc8-135a-46b5-b856,7924.390492590746
f315b8d0-31fc-4f7a-8352,avec oiseau,apprentissage,f315b8d0-31fc-4f7a-8352,5545.31986637811
ccef7a95-04cc-428e-aa3e,avec oiseau,apprentissage,ccef7a95-04cc-428e-aa3e,1697.9896098273716
afc7b0b0-31e5-4bea-a2d2,avec oiseau,apprentissage,afc7b0b0-31e5-4bea-a2d2,546.5942636474712
ffb43f0d-ae95-484f-8e36,avec oiseau,apprentissage,ffb43f0d-ae95-484f-8e36,549.1264986873799
48a1b66e-b6d9-43c3-b651,avec oiseau,apprentissage,48a1b66e-b6d9-43c3-b651,7886.347444824843
be3df5ad-3d1b-4130-8737,sans oiseau,apprentissage,be3df5ad-3d1b-4130-8737,3495.9204889112902
8f8cbcc9-35f4-4368-8a66,avec oiseau,apprentissage,8f8cbcc9-35f4-4368-8a66,8193.010989802255
1e4a1679-faef-4733-af69,avec oiseau,apprentissage,1e4a1679-faef-4733-af69,3935.8266043348917
7ccd4d8c-342a-425e-b264,avec oiseau,apprentissage,7ccd4d8c-342a-425e-b264,5678.664392500653
87b0cc2e-a7ce-4d20-b9dc,avec oiseau,apprentissage,87b0cc2e-a7ce-4d20-b9dc,8213.528613580067
7d5ceecf-593c-48f3-a4db,sans oiseau,apprentissage,7d5ceecf-593c-48f3-a4db,3256.938594994567
726723c9-e394-4123-b41c,sans oiseau,apprentissage,726723c9-e394-4123-b41c,1593.3719451135348
29462372-cc95-4118-af5c,avec oiseau,apprentissage,29462372-cc95-4118-af5c,5396.339556804278
9beb6cae-8ea5-4c5c-b56c,avec oiseau,apprentissage,9beb6cae-8ea5-4c5c-b56c,5099.726695662396
20866f95-b93d-4495-bb2f,avec oiseau,apprentissage,20866f95-b93d-4495-bb2f,8199.734201112877
74e6b4d9-3838-4d25-b3b6,avec oiseau,apprentissage,74e6b4d9-3838-4d25-b3b6,1612.2134712589634
40b08269-334d-4ba0-9b6d,avec oiseau,apprentissage,40b08269-334d-4ba0-9b6d,4563.485274570264
0516d5ef-e630-48a4-a06b,sans oiseau,apprentissage,0516d5ef-e630-48a4-a06b,1984.8520934260737
19233ad5-a0af-4925-8d00,sans oiseau,apprentissage,19233ad5-a0af-4925-8d00,2622.0366886171214
ac88cba5-f7e7-48b8-8bb8,avec oiseau,apprentissage,ac88cba5-f7e7-48b8-8bb8,505.8653516972586
cc09c990-12ab-4c77-9c01,avec oiseau,apprentissage,cc09c990-12ab-4c77-9c01,8098.111227701994
f41b12ac-cf80-44f8-9573,avec oiseau,apprentissage,f41b12ac-cf80-44f8-9573,416.5444261008417
57297d4e-16da-4d19-bbf9,sans oiseau,apprentissage,57297d4e-16da-4d19-bbf9,618.2574748007763
55d8b226-3c8e-4430-8105,sans oiseau,apprentissage,55d8b226-3c8e-4430-8105,2121.139378430433
d6c01857-8ced-4a3d-afd0,avec oiseau,apprentissage,d6c01857-8ced-4a3d-afd0,8548.06109900444
4423a052-08c1-4da3-bfa5,avec oiseau,apprentissage,4423a052-08c1-4da3-bfa5,8856.057233704292
09e93764-3489-4dd3-a6f9,avec oiseau,apprentissage,09e93764-3489-4dd3-a6f9,8644.544438309544
eba795bc-7dac-4e9b-9483,avec oiseau,apprentissage,eba795bc-7dac-4e9b-9483,5926.707082735662
40715b9c-5bd0-4fa6-b8f7,avec oiseau,apprentissage,40715b9c-5bd0-4fa6-b8f7,11025.0
07c1a691-f193-4757-934d,avec oiseau,apprentissage,07c1a691-f193-4757-934d,5619.671961853105
05f3f5f2-684e-485b-9f72,avec oiseau,apprentissage,05f3f5f2-684e-485b-9f72,426.08214049967904
bef4202e-31e2-4b6e-b577,sans oiseau,apprentissage,bef4202e-31e2-4b6e-b577,11025.0
d8447d74-3424-40b1-92be,avec oiseau,apprentissage,d8447d74-3424-40b1-92be,8342.653213684598
e53b66a3-9083-410e-ba3c,avec oiseau,apprentissage,e53b66a3-9083-410e-ba3c,10221.796938499052
5ad9b6da-0274-4759-b839,avec oiseau,apprentissage,5ad9b6da-0274-4759-b839,5028.570461988145
a68d1023-4310-47e2-8c5e,sans oiseau,apprentissage,a68d1023-4310-47e2-8c5e,4866.8016003024195
f193f0b2-397f-4466-a428,sans oiseau,apprentissage,f193f0b2-397f-4466-a428,4825.879367381158
9af9fb98-4706-415c-8e67,avec oiseau,apprentissage,9af9fb98-4706-415c-8e67,2547.558218557448
7301a8fe-e299-4613-be74,avec oiseau,apprentissage,7301a8fe-e299-4613-be74,4291.22736027344
a688563d-3aa7-423d-9875,avec oiseau,apprentissage,a688563d-3aa7-423d-9875,5133.48282213502
c89917ac-c198-49ec-a218,avec oiseau,apprentissage,c89917ac-c198-49ec-a218,4361.908744834571
72ce597e-feab-4dd2-b356,sans oiseau,apprentissage,72ce597e-feab-4dd2-b356,8717.495060759426
8c1520ea-e388-4dff-9e32,avec oiseau,apprentissage,8c1520ea-e388-4dff-9e32,613.776421554034
923eb21b-3bf4-45c8-a8e3,avec oiseau,apprentissage,923eb21b-3bf4-45c8-a8e3,2453.984208349217
878a1e9a-4631-41cf-b99b,avec oiseau,apprentissage,878a1e9a-4631-41cf-b99b,6934.352252895806
f37003c6-df81-4a2c-8beb,avec oiseau,apprentissage,f37003c6-df81-4a2c-8beb,5223.672678660443
11d270ad-317d-46f8-ba80,avec oiseau,apprentissage,11d270ad-317d-46f8-ba80,1317.8685079676313
3c66b2ba-fb0d-4a67-b260,avec oiseau,apprentissage,3c66b2ba-fb0d-4a67-b260,8422.549303288695
f303b28b-b56b-4a02-9054,avec oiseau,apprentissage,f303b28b-b56b-4a02-9054,7637.25046068796
11b19308-976b-4e7c-a706,avec oiseau,apprentissage,11b19308-976b-4e7c-a706,7117.186751182285
46053d1a-e4b3-43ea-9147,avec oiseau,apprentissage,46053d1a-e4b3-43ea-9147,8178.794353559614
e5f6198f-1ca9-419b-93ee,sans oiseau,apprentissage,e5f6198f-1ca9-419b-93ee,2200.8927037462363
4501130f-4d95-4ce9-81f6,avec oiseau,apprentissage,4501130f-4d95-4ce9-81f6,1710.5194123819517
b21c64c6-ffd6-4fbe-bc07,avec oiseau,apprentissage,b21c64c6-ffd6-4fbe-bc07,11025.0
d3a7edb9-50a4-44b6-a382,sans oiseau,apprentissage,d3a7edb9-50a4-44b6-a382,7737.038828834505
b0fd84e4-268d-4b96-9783,avec oiseau,apprentissage,b0fd84e4-268d-4b96-9783,1166.772724408882
f716eb4d-f20b-44aa-bff5,sans oiseau,apprentissage,f716eb4d-f20b-44aa-bff5,3110.678762286262
d8145f03-c4a6-4d1b-8423,sans oiseau,apprentissage,d8145f03-c4a6-4d1b-8423,2245.4436296487006
0dae4b19-89be-4c5a-9d8a,avec oiseau,apprentissage,0dae4b19-89be-4c5a-9d8a,7719.355758266818
d3aabaaf-2394-499b-b580,avec oiseau,apprentissage,d3aabaaf-2394-499b-b580,6194.687901292217
f1439e46-b791-46ed-bc54,sans oiseau,apprentissage,f1439e46-b791-46ed-bc54,11025.0
a6b9a02a-baca-43b1-bdc9,avec oiseau,apprentissage,a6b9a02a-baca-43b1-bdc9,0.0
e5364894-5485-4797-b25a,sans oiseau,apprentissage,e5364894-5485-4797-b25a,218.42441970865625
eb94ca23-c8ca-4eeb-86bb,sans oiseau,apprentissage,eb94ca23-c8ca-4eeb-86bb,338.34043963524965
922ab370-1f99-48cc-8062,avec oiseau,apprentissage,922ab370-1f99-48cc-8062,5958.470626000308
22923049-bb7d-41ce-921f,avec oiseau,apprentissage,22923049-bb7d-41ce-921f,8803.131343202793
0a29f1f2-aac0-40bf-a93e,avec oiseau,apprentissage,0a29f1f2-aac0-40bf-a93e,3993.1493069056255
be503851-72f2-47b7-ba69,avec oiseau,apprentissage,be503851-72f2-47b7-ba69,4206.987910408623
3e2b7dad-72f2-4995-b0a8,avec oiseau,apprentissage,3e2b7dad-72f2-4995-b0a8,4889.109245667502
63ec0aa7-b14a-445a-84a6,avec oiseau,apprentissage,63ec0aa7-b14a-445a-84a6,2905.069149368048
a6cb5813-0cdb-438b-ba68,avec oiseau,apprentissage,a6cb5813-0cdb-438b-ba68,4140.437510553398
27885f78-0d47-45e3-be14,sans oiseau,apprentissage,27885f78-0d47-45e3-be14,4390.425992584373
d13e56ed-9507-4f29-bf84,sans oiseau,apprentissage,d13e56ed-9507-4f29-bf84,2742.9856241696943
a8e9c353-0154-4fb3-83db,avec oiseau,apprentissage,a8e9c353-0154-4fb3-83db,807.8539293360917
212651b3-a6c7-4156-b993,sans oiseau,apprentissage,212651b3-a6c7-4156-b993,832.6910065225039
a7b6b0bf-1b49-4afb-b211,avec oiseau,apprentissage,a7b6b0bf-1b49-4afb-b211,7876.548756393948
dcc7605b-b28a-4ab4-b995,sans oiseau,apprentissage,dcc7605b-b28a-4ab4-b995,2106.234313011092
bada3853-c922-486c-970a,sans oiseau,apprentissage,bada3853-c922-486c-970a,2020.251421905942
858f933f-13f5-4e90-b5a8,sans oiseau,apprentissage,858f933f-13f5-4e90-b5a8,2033.6218250235183
149ca282-e5c0-4bf5-ac6f,avec oiseau,apprentissage,149ca282-e5c0-4bf5-ac6f,1887.4360368003818
02e54971-cb50-4812-954b,sans oiseau,apprentissage,02e54971-cb50-4812-954b,237.71279330969713
624e5c8d-a952-40c7-881d,avec oiseau,apprentissage,624e5c8d-a952-40c7-881d,1339.6395284241714
6080b97a-cdfa-4e53-b361,sans oiseau,apprentissage,6080b97a-cdfa-4e53-b361,4683.414337513903
8b7da25b-165c-4579-8cdb,avec oiseau,apprentissage,8b7da25b-165c-4579-8cdb,4131.023595353252
c14808ac-159d-4a56-8200,avec oiseau,apprentissage,c14808ac-159d-4a56-8200,6808.714043993232
dec99684-1bce-478f-a250,avec oiseau,apprentissage,dec99684-1bce-478f-a250,1466.1520397992078
69965b4d-908c-4816-b3b8,sans oiseau,apprentissage,69965b4d-908c-4816-b3b8,2065.5153048796988
a7114b55-0be2-4ad3-9a5b,avec oiseau,apprentissage,a7114b55-0be2-4ad3-9a5b,7820.253592790062
722a5cae-7386-4f53-a7e2,sans oiseau,apprentissage,722a5cae-7386-4f53-a7e2,1914.9770324890815
ee44b9c9-9568-47a7-9247,sans oiseau,apprentissage,ee44b9c9-9568-47a7-9247,574.6227089003627
b0c3493e-4a89-4904-8801,avec oiseau,apprentissage,b0c3493e-4a89-4904-8801,829.759162873361
9d8f8dcd-b259-43fc-8275,sans oiseau,apprentissage,9d8f8dcd-b259-43fc-8275,3423.1720989829423
63b38a58-c166-451f-8669,sans oiseau,apprentissage,63b38a58-c166-451f-8669,8526.144723887945
29cfab8c-f4c4-4c2d-a7f4,sans oiseau,apprentissage,29cfab8c-f4c4-4c2d-a7f4,1765.5388136130875
4c255fe6-7f5d-4d3d-8ad7,sans oiseau,apprentissage,4c255fe6-7f5d-4d3d-8ad7,604.5120039152067
a47c81cf-82ba-45ee-970a,avec oiseau,apprentissage,a47c81cf-82ba-45ee-970a,1740.7578646329837
7e0090e5-0837-41ee-85c7,avec oiseau,apprentissage,7e0090e5-0837-41ee-85c7,10339.801355498952
2b57b23b-df75-4d9e-a8b5,avec oiseau,apprentissage,2b57b23b-df75-4d9e-a8b5,5949.483747868683
34759794-ef9e-4d36-872b,avec oiseau,apprentissage,34759794-ef9e-4d36-872b,5703.413116238603
6aa2d378-bf74-41a1-8856,avec oiseau,apprentissage,6aa2d378-bf74-41a1-8856,5925.273304337605
218f7fe0-cc3e-45cf-aec2,avec oiseau,apprentissage,218f7fe0-cc3e-45cf-aec2,927.3253197483416
f76874bc-7911-4af6-ab25,avec oiseau,apprentissage,f76874bc-7911-4af6-ab25,3780.926412081518
2cf4d8ac-7aae-4f7e-92ba,avec oiseau,apprentissage,2cf4d8ac-7aae-4f7e-92ba,8259.054986391298
1e40fa39-5f03-4612-8ec2,avec oiseau,apprentissage,1e40fa39-5f03-4612-8ec2,7109.019123578194
711c74e2-4509-4fed-9a44,avec oiseau,apprentissage,711c74e2-4509-4fed-9a44,521.1778397250264
5e8976e1-c7bf-45b7-b22b,avec oiseau,apprentissage,5e8976e1-c7bf-45b7-b22b,8823.110379687318
bc479fc2-c5bc-4318-bee4,sans oiseau,apprentissage,bc479fc2-c5bc-4318-bee4,2448.8891206369644
20632aa7-0096-403b-824e,avec oiseau,apprentissage,20632aa7-0096-403b-824e,7764.5449015455315
0ce55600-24ea-419f-95a2,avec oiseau,apprentissage,0ce55600-24ea-419f-95a2,4633.105540709701
a2e5de5e-2e94-4077-bde6,avec oiseau,apprentissage,a2e5de5e-2e94-4077-bde6,3490.2782113139565
95d036f7-76fe-4277-92c6,sans oiseau,apprentissage,95d036f7-76fe-4277-92c6,947.0734291795005
d9ea861d-b700-43aa-bfa9,avec oiseau,apprentissage,d9ea861d-b700-43aa-bfa9,529.1347533086146
13a44919-d7c4-464c-b2d5,avec oiseau,apprentissage,13a44919-d7c4-464c-b2d5,452.2013356975059
3d97e390-39b1-4eed-9841,sans oiseau,apprentissage,3d97e390-39b1-4eed-9841,10352.679467587779
8c6e2a3f-e87d-4eae-b524,avec oiseau,apprentissage,8c6e2a3f-e87d-4eae-b524,4654.738186231005
7c3c01cc-5b71-4403-ae63,avec oiseau,apprentissage,7c3c01cc-5b71-4403-ae63,8133.244115705618
5ce0e1d2-e749-430d-b69e,avec oiseau,apprentissage,5ce0e1d2-e749-430d-b69e,4590.095699527508
5f093e78-f967-4a15-bfde,sans oiseau,apprentissage,5f093e78-f967-4a15-bfde,9911.344503621453
bf7c072d-16fe-4c3b-b193,sans oiseau,apprentissage,bf7c072d-16fe-4c3b-b193,1977.5326192620869
c8c305c7-447e-4440-8dae,avec oiseau,apprentissage,c8c305c7-447e-4440-8dae,7890.771739424612
aa23a0c9-6a64-4f5a-9bf2,avec oiseau,apprentissage,aa23a0c9-6a64-4f5a-9bf2,890.9312219973984
46e4c8c2-5500-4f64-8078,avec oiseau,apprentissage,46e4c8c2-5500-4f64-8078,11025.0
396446f3-7d01-4f38-b844,avec oiseau,apprentissage,396446f3-7d01-4f38-b844,504.01141976707305
72cb08fe-2459-43a8-9dc4,sans oiseau,apprentissage,72cb08fe-2459-43a8-9dc4,2112.1769792363157
f6101853-41b5-4540-8667,avec oiseau,apprentissage,f6101853-41b5-4540-8667,301.75915066971174
de32909e-0fda-478e-93b7,sans oiseau,apprentissage,de32909e-0fda-478e-93b7,782.8608352052829
5a25a20f-4f5a-4c0d-aafc,avec oiseau,apprentissage,5a25a20f-4f5a-4c0d-aafc,6626.897841661377
91ec2a27-8fbe-4f6c-b27e,avec oiseau,apprentissage,91ec2a27-8fbe-4f6c-b27e,1654.1428726081897
5d83d5d4-e8e2-4804-add2,sans oiseau,apprentissage,5d83d5d4-e8e2-4804-add2,1826.907358791848
b6855df9-f4e4-4b32-8d6b,avec oiseau,apprentissage,b6855df9-f4e4-4b32-8d6b,4531.384561130653
c6bcf27a-512b-4998-a78a,avec oiseau,apprentissage,c6bcf27a-512b-4998-a78a,2036.9612212466375
0c37de0f-b8ba-4823-81c4,avec oiseau,apprentissage,0c37de0f-b8ba-4823-81c4,4454.372293589593
e4a5e2c4-4d57-482f-b4f7,sans oiseau,apprentissage,e4a5e2c4-4d57-482f-b4f7,4576.587795765879
b2e80503-24e1-4c38-a3c5,avec oiseau,apprentissage,b2e80503-24e1-4c38-a3c5,8091.573003228112
f0a933a5-528e-42b5-a510,sans oiseau,apprentissage,f0a933a5-528e-42b5-a510,9952.018699532513
33c36cf2-40bf-4a18-9afe,avec oiseau,apprentissage,33c36cf2-40bf-4a18-9afe,2897.005479525525
bf3b59a6-0468-4e9c-bef7,avec oiseau,apprentissage,bf3b59a6-0468-4e9c-bef7,1962.1748897128473
68dd0a70-b8db-4eff-9197,avec oiseau,apprentissage,68dd0a70-b8db-4eff-9197,3507.5069690654686
880b75d0-8050-4a2f-85e4,sans oiseau,apprentissage,880b75d0-8050-4a2f-85e4,11025.0
0e876204-d25f-4e95-84cf,avec oiseau,apprentissage,0e876204-d25f-4e95-84cf,6192.965303526482
5614a794-435f-4d8f-9b6a,sans oiseau,apprentissage,5614a794-435f-4d8f-9b6a,1937.108580264217
f15312c0-9fb2-4402-b729,avec oiseau,apprentissage,f15312c0-9fb2-4402-b729,4261.81424751892
b50ffe80-8426-4871-b889,sans oiseau,apprentissage,b50ffe80-8426-4871-b889,2291.2133446663834
e4e7f7aa-fd4b-4403-98bd,avec oiseau,apprentissage,e4e7f7aa-fd4b-4403-98bd,11025.0
d15a7c0c-1672-43ad-b2d0,avec oiseau,apprentissage,d15a7c0c-1672-43ad-b2d0,8036.304209906195
49c40988-8fa9-403a-a1f2,avec oiseau,apprentissage,49c40988-8fa9-403a-a1f2,10174.459102423258
c22ac18b-4599-4a37-993c,avec oiseau,apprentissage,c22ac18b-4599-4a37-993c,9750.006688843901
34276ce6-004b-4118-9cf0,sans oiseau,apprentissage,34276ce6-004b-4118-9cf0,1963.1281026484978
24a56c1e-31db-4ac7-9ad2,sans oiseau,apprentissage,24a56c1e-31db-4ac7-9ad2,908.2816855665917
51e35567-ad9a-48a1-a4b5,avec oiseau,apprentissage,51e35567-ad9a-48a1-a4b5,7408.685155211546
58c4fb20-d6b1-4d73-a13b,avec oiseau,apprentissage,58c4fb20-d6b1-4d73-a13b,2864.679604388298
361c67eb-e8c7-4d98-93f4,avec oiseau,apprentissage,361c67eb-e8c7-4d98-93f4,1672.4766296392747
85d94f47-07d3-46c5-af38,avec oiseau,apprentissage,85d94f47-07d3-46c5-af38,4497.313738533717
000e088a-69f7-4d7a-ba7b,sans oiseau,apprentissage,000e088a-69f7-4d7a-ba7b,8505.989487232568
30638ba3-09d0-4288-8711,avec oiseau,apprentissage,30638ba3-09d0-4288-8711,7580.054263985493
e1a6b9d0-1a13-44cd-b148,avec oiseau,apprentissage,e1a6b9d0-1a13-44cd-b148,8598.770562378211
7e2f80f1-cd66-420f-99ac,avec oiseau,apprentissage,7e2f80f1-cd66-420f-99ac,8351.377574494572
d4798f9a-10cd-418b-9fc4,avec oiseau,apprentissage,d4798f9a-10cd-418b-9fc4,5461.395766936341
c46c372c-14a3-4c0a-a852,avec oiseau,apprentissage,c46c372c-14a3-4c0a-a852,9979.533596766465
39a69844-4376-417a-aa65,avec oiseau,apprentissage,39a69844-4376-417a-aa65,6575.347518541654
50e27840-d53d-4196-9df7,sans oiseau,apprentissage,50e27840-d53d-4196-9df7,1064.535576064305
f823043b-df46-4e3e-92a8,avec oiseau,apprentissage,f823043b-df46-4e3e-92a8,5571.804277880999
9e4ba90b-998a-4529-86a2,avec oiseau,apprentissage,9e4ba90b-998a-4529-86a2,7182.330585132715
57a45a66-846f-4068-8e3e,sans oiseau,apprentissage,57a45a66-846f-4068-8e3e,2331.0772957319546
c01a986b-5806-4821-bdf4,sans oiseau,apprentissage,c01a986b-5806-4821-bdf4,2319.440309615957
02dbc58c-b708-410e-8aac,avec oiseau,apprentissage,02dbc58c-b708-410e-8aac,7352.965224173638
16a9fc25-9617-4b3b-a233,sans oiseau,apprentissage,16a9fc25-9617-4b3b-a233,3323.4461273264324
f710cc3b-a833-45af-8b9c,avec oiseau,apprentissage,f710cc3b-a833-45af-8b9c,1270.1727226087505
005236d4-a0e7-4397-b690,avec oiseau,apprentissage,005236d4-a0e7-4397-b690,8301.221379806284
039e6334-54e7-4814-bc1c,avec oiseau,apprentissage,039e6334-54e7-4814-bc1c,3500.501200888204
3062c2de-6f0a-4a74-a56b,avec oiseau,apprentissage,3062c2de-6f0a-4a74-a56b,6949.69586924865
2f75d9bb-f1b1-431f-a506,sans oiseau,apprentissage,2f75d9bb-f1b1-431f-a506,2315.0151810395614
d0bda1b4-749d-40e8-9037,sans oiseau,apprentissage,d0bda1b4-749d-40e8-9037,7307.427093132644
1be0578e-106e-4078-9cb7,avec oiseau,apprentissage,1be0578e-106e-4078-9cb7,7640.867023537178
cadaf93c-2350-4485-97cc,avec oiseau,apprentissage,cadaf93c-2350-4485-97cc,4431.006251860673
2b1f2658-faa4-4390-a560,sans oiseau,apprentissage,2b1f2658-faa4-4390-a560,2273.74699777949
d8dc9506-cac9-4fd3-a006,avec oiseau,apprentissage,d8dc9506-cac9-4fd3-a006,7962.37261621651
